20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638942	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	18	09	38630	M	1	0	0	2
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638942	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	20	02	38630	M	2	0	0	4
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638942	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	20	09	38630	M	1	0	0	2
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638942	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	22	06	149196	M	1	0	0	2
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638942	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	23	02	38630	M	1	0	0	2
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638943	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	19	02	27758	P	1	0	0	15
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638943	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	19	09	27758	P	2	0	0	30
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638943	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	19	11	27758	P	1	0	0	15
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638943	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	20	08	27758	P	1	0	0	14
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638943	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	20	15	27758	P	2	0	0	28
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638943	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	21	01	27758	P	1	0	0	15
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638943	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	21	04	1648	P	1	0	0	5
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638943	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	21	08	27758	P	1	0	0	14
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638943	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	21	09	27758	P	3	0	0	41
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638943	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	21	11	27758	P	1	0	0	15
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638943	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	22	03	27758	P	1	0	0	13
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638943	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	22	08	27758	P	1	0	0	13
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638943	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	22	09	27758	P	1	0	0	13
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638943	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	22	99	27758	P	1	0	0	13
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638943	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	23	09	27758	P	1	0	0	13
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638943	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	19	02	131018	M	1	0	0	5
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638943	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	20	00	38630	M	1	0	0	5
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638943	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	20	02	38630	M	3	0	0	15
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638943	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	20	16	131017	M	2	0	0	10
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638943	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	22	99	131017	M	1	0	0	4
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638943	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	23	02	98128	M	6	0	0	30
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638945	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	22	11	27758	P	1	0	0	12
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638945	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	20	02	38630	M	1	0	0	3
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638945	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	20	09	131018	M	2	0	0	6
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638945	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	20	99	98128	M	1	0	0	4
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638945	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	23	99	146171	M	1	0	0	3
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638951	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	14	00	27758	P	1	0	0	15
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638951	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	19	00	131018	M	1	0	0	5
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638969	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	23	02	51527	M	1	0	0	2
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638974	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	23	99	149196	M	1	0	0	5
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005997213	nkw-a001-01-000001107751349	nad-a001-01-000000028322426	bsn-a001-00-000000000624592	02	08	1526	P	1	0	0	2
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005997213	nkw-a001-01-000001107751349	nad-a001-01-000000028322426	bsn-a001-00-000000000624592	10	09	1526	P	6	0	0	12
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005997213	nkw-a001-01-000001107751349	nad-a001-01-000000028322426	bsn-a001-00-000000000624592	11	09	96499	P	1	0	0	2
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005997213	nkw-a001-01-000001107751349	nad-a001-01-000000028322426	bsn-a001-00-000000000624592	14	07	19369	P	1	0	0	3
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005997213	nkw-a001-01-000001107751349	nad-a001-01-000000028322426	bsn-a001-00-000000000624592	15	02	96499	P	1	0	0	2
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005997213	nkw-a001-01-000001107751349	nad-a001-01-000000028322426	bsn-a001-00-000000000624592	17	02	11068	P	1	0	0	5
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005997213	nkw-a001-01-000001107751349	nad-a001-01-000000028322426	bsn-a001-00-000000000624592	17	02	27758	P	1	0	0	6
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005997213	nkw-a001-01-000001107751349	nad-a001-01-000000028322426	bsn-a001-00-000000000624592	17	02	96499	P	5	0	0	10
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005997213	nkw-a001-01-000001107751349	nad-a001-01-000000028322426	bsn-a001-00-000000000624592	17	03	1526	P	1	0	0	2
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005997213	nkw-a001-01-000001107751349	nad-a001-01-000000028322426	bsn-a001-00-000000000624592	17	09	96499	P	1	0	0	3
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005997213	nkw-a001-01-000001107751349	nad-a001-01-000000028322426	bsn-a001-00-000000000624592	18	11	96499	P	1	0	0	2
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005997213	nkw-a001-01-000001107751349	nad-a001-01-000000028322426	bsn-a001-00-000000000624592	20	02	96499	P	1	0	0	3
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005997213	nkw-a001-01-000001107751349	nad-a001-01-000000028322426	bsn-a001-00-000000000624592	20	06	96499	P	2	0	0	6
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005997213	nkw-a001-01-000001107751349	nad-a001-01-000000028322426	bsn-a001-00-000000000624592	21	02	96499	P	1	0	0	3
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005997213	nkw-a001-01-000001107751349	nad-a001-01-000000028322426	bsn-a001-00-000000000624592	21	09	1648	P	1	0	0	2
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005997213	nkw-a001-01-000001107751349	nad-a001-01-000000028322426	bsn-a001-00-000000000624592	23	09	1526	P	2	0	0	4
